voie;name;name_norm;last_word_norm;ways
PISTE;Piste Forestière des Casses;FORESTIERE DES CASSES;CASSES;158070777
SENTIER;Sentier de la Cascade Putaval;DE LA CASCADE PUTAVAL;PUTAVAL;360026423
