voie;name;name_norm;last_word_norm;ways
AVENUE;Avenue François Capmartin;FRANCOIS CAPMARTIN;CAPMARTIN;502101831
CHEMIN;Chemin de Rouquau;DE ROUQUAU;ROUQUAU;75171035
PLACE;Place Abbé Joseph Wouters;ABBE JOSEPH WOUTERS;WOUTERS;157613887
ROUTE;Route de Beaumont;DE BEAUMONT;BEAUMONT;593400392
ROUTE;Route de Beaumont de Lomagne;DE BEAUMONT DE LOMAGNE;LOMAGNE;75171085
VOIE;Voie des Oulés;DES OULES;OULES;157613879
VOIE;Voie du Tour de Ronde du Village;DU TOUR DE RONDE DU VILLAGE;VILLAGE;157613818
