voie;name;name_norm;last_word_norm;ways
CHEMIN;Chemin des Costes;DES COSTES;COSTES;135745684
MONTEE;Montée de la Calade;DE LA CALADE;CALADE;79538198,490653817
PLACE;Place de la Boule;DE LA BOULE;BOULE;82093903
ROUTE;Route des Ferrassières;DES FERRASSIERES;FERRASSIERES;168891309
ROUTE;Route du Col de la Tune;DU COL DE LA TUNE;TUNE;431909588
RUE;Rue Ancienne Poste;ANCIENNE POSTE;POSTE;79538251
RUE;Rue du Déffends;DU DEFFENDS;DEFFENDS;79538155,490653815,490653816
