voie;name;name_norm;last_word_norm;ways
RUE;Rue Haute;HAUTE;ARDENNES;146411752
RUE;Rue Noire;NOIRE;JARDIN;167774075
RUE;Rue de Breux;DE BREUX;BREUX;167774076
RUE;Rue de la Noue;DE LA NOUE;NOUE;620726935,620726945
RUE;Rue du Grand Jardin;DU GRAND JARDIN;JARDIN;146411753
RUE;Rue du Moulin;DU MOULIN;MOULIN;167774078
