voie;name;name_norm;last_word_norm;ways
ROUTE;Route Nationale;NATIONALE;PUITS;350331128
RUE;Rue d'Ervillers;D ERVILLERS;ERVILLERS;246792358
RUE;Rue de Bapaume;DE BAPAUME;BAPAUME;166371320
RUE;Rue de Bihucourt;DE BIHUCOURT;BIHUCOURT;246792361,404265179
RUE;Rue de l'Église;DE L EGLISE;EGLISE;246792362,246792363
RUE;Rue du Calvaire;DU CALVAIRE;CALVAIRE;126561322
RUE;Rue du Puits;DU PUITS;PUITS;310427881,310427882
